"","X1","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"230",456,"R_26foLEpqMApKvVMAq",2515313,"new_entry","original",NA,NA,"On 22 April, Premier of NSW, Australia, announced the traditional marches and local memorial services of Anzac Day will be cancelled and instead the event will be commemorated through a broadcast.",2020-04-22,2020-04-25,2020-04-25,"Australia","AUS","AU","Provincial",1,"NSW",NA,"Restrictions of Mass Gatherings","Cancellation of an annually recurring event",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",58.292619779632,52.2858389787182,45.8406889953283,66,"https://www.nsw.gov.au/media-releases/anzac-day-2020-we-will-remember-them",2020-09-02,2020-09-02 06:06:56
"231",56,"R_bykIq1Ae9em0ucNNA",2599738,"new_entry","original",NA,NA,"On the 26 April 2020, the Australian Government launched the voluntary coronavirus app, COVIDSafe. The app will speed up the process of identifying people who have been in close contact with someone diagnosed with coronavirus, quickly stopping further spread of the virus in the community.

The information is encrypted and that encrypted identifier is stored securely on individual phones.The contact information stored in people’s mobiles is deleted on a 21-day rolling cycle. This period takes into account the COVID-19 incubation period and the time it takes to get tested.",2020-04-26,2020-04-26,NA,"Australia","AUS","AU","National",0,NA,NA,"Health Monitoring",NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health,Provincial/State Government",58.2056374634749,52.2525126870882,45.6104736959473,63,"https://www.pm.gov.au/media/covidsafe-new-app-slow-spread-coronavirus ; https://www.health.gov.au/resources/apps-and-tools/covidsafe-app",2020-06-17,2020-06-17 21:48:06
"232",457,"R_1GOeSZQT8rC6YBTNA",6929016,"new_entry","original",NA,NA,"26/04/2020: From April 27 2020, WA Stage 3 Restrictions will be eased. Non-work gatherings limit will increase from 2 to 10 people. [PHASE 1]",2020-04-26,2020-04-27,2020-05-17,"Australia","AUS","AU","Provincial",1,"WA",NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","Ministry/Department of Health,Provincial/State Government,Police",58.8002193440589,52.1728029297332,45.5767427594541,62,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/04/Cautious-easing-of-restrictions-thanks-to-WAs-COVID-19-progress.aspx ; https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/05/The-WA-roadmap-for-easing-COVID-19-restrictions.aspx ; https://www.wa.gov.au/organisation/department-of-the-premier-and-cabinet/covid-19-coronavirus-wa-roadmap",2020-09-04,2020-09-04 10:49:50
"233",110,"R_2Yxmjk3twneSem0Et",1653230,"new_entry","original",NA,NA,"28.04.2020 South Australia to train 400 nurses and midwives to upskill in readiness for a COVID-19 surge.",2020-04-28,2020-04-28,2020-03-31,"Australia","AUS","AU","Provincial",0,"SA",NA,"Health Resources","Unspecified Health Staff",NA,NA,"Australia",NA,NA,"South Australia",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",59.3269955048287,52.1930985732864,45.2226989285568,62,"https://www.covid-19.sa.gov.au/latest-news/nurse-and-midwife-boost-for-covid-19-surge",2020-05-15,2020-05-15 08:36:16
"234",111,"R_RFveXkZZTfurtaFDa",9215410,"new_entry","original",NA,NA,"28.04.2020 South Australia to obtain an additional 1 million pieces of personal protection equipment",2020-04-28,2020-04-28,NA,"Australia","AUS","AU","Provincial",0,"SA",NA,"Health Resources","Personal Protective Equipment",NA,NA,"Australia",NA,NA,"South Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",59.3269955048287,52.1930985732864,45.2226989285568,62,"https://www.covid-19.sa.gov.au/latest-news/additional-ppe-in-time-for-elective-surgery-restart",2020-05-15,2020-05-15 08:39:31
"235",167,"R_3k1y6INsHw8KGclNA",7644697,"new_entry","original",NA,NA,"On 29 April 2020, the NSW Government of Australia announced a $250 million cleaning stimulus package to help stop the spread of COVID-19. This will improve the cleaning of public facilities including NSW transport, schools and TAFE. The government funding will also support small to medium-sized cleaning businesses through supplementary government contracts to help existing contractors with the cleaning task to stop the spread of COVID-19.


",2020-04-29,2020-04-29,NA,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Hygiene",NA,NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",59.3320647083081,52.0804114063174,45.4894183610502,57,"https://www.nsw.gov.au/media-releases/250-million-cleaning-stimulus-package-to-help-stop-spread-of-covid-19",2020-09-07,2020-09-07 03:06:56
"236",211,"R_zfd2NaoYvVfMuEVCg",1218417,"new_entry","original",NA,NA,"30.04.2020 South Australia to install COVID-19 GP Assessment Team and nurse-led SA Health Remote Monitoring Service to provide comprehensive daily support for positive-tested patients throughout their self-isolation",2020-04-30,2020-04-30,NA,"Australia","AUS","AU","Provincial",1,"SA",NA,"New Task Force, Bureau or Administrative Configuration","New Task Force or Bureau (i.e. establishment of a temporary body)",NA,NA,"Australia",NA,NA,"South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.covid-19.sa.gov.au/latest-news/gp-and-nurse-teams-support-covid-19-patients-at-home",2020-05-15,2020-05-15 08:43:00
"237",254,"R_1mymNcBkDEZYe9JAu",2528584,"new_entry","original",NA,NA,"On 30 April 2020, the Australian Government Department of Health released a video on their YouTube channel titled ""Coronavirus: Phase 2 Restrictions – Help Stop the Spread"". The video description: ""The Australian Government has released important instructions for all Australians to follow to stay healthy and stop the spread of Coronavirus. The Department of Health is closely monitoring the COVID-19 pandemic. Stay up to date with the latest information, resources and advice.""
",2020-04-30,2020-04-30,NA,"Australia","AUS","AU","National",0,NA,NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health",NA,NA,NA,NA,"https://youtu.be/Gy8nKfqT1tM",2020-09-21,2020-09-21 16:38:14
"238",255,"R_3P5AkkEL4jvelKzAu",489610,"new_entry","original",NA,NA,"On 30 April 2020, the Australian Government Department of Health released a video on their YouTube channel titled ""Coronavirus: Together we can stop the spread"". The video description: ""A reminder to Australians that we all play an important part in stopping the spread of Coronavirus. The Department of Health is closely monitoring the COVID-19 pandemic. Stay up to date with the latest information, resources and advice.""
",2020-04-30,2020-04-30,NA,"Australia","AUS","AU","National",0,NA,NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health",NA,NA,NA,NA,"https://youtu.be/bH1h6O5zx6U",2020-09-21,2020-09-21 16:51:30
"239",160,"R_RQCeYcRKpg9PlZvNA",4205342,"new_entry","correction",NA,NA,"01/05/2020: The WA Government announces program to test for COVID-19 among WA school students and staff without symptoms.

This research study is part of the DETECT program, a new WA-based population study focused on testing targeted key groups of people who do not have COVID-19 symptoms.",2020-05-01,2020-05-01,NA,"Australia","AUS","AU","Provincial",0,"WA",NA,"Health Testing",NA,NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government,Other (Please specify in the text box)",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/05/Research-study-to-track-impact-of-COVID-19-in-schools.aspx ; https://www.education.wa.edu.au/covid-19-research-study",2020-09-03,2020-09-03 02:12:19
"240",229,"R_2qz4SOk8SpxEWAkNA",4998015,"new_entry","original",NA,NA,"On 1 May 2020, the Australian Government announced an additional COVID-19 specific support package totalling AUD $205 million for residential aged care providers. The payment – to all Commonwealth funded residential aged care providers – will be linked to the number of residents being cared for by each facility, and is aimed at covering the additional costs of caring for the health and wellbeing of residents during the pandemic. The costs include additional staffing, training, supporting visitations and connections and the provision of personal protective equipment.",2020-05-01,2020-05-01,NA,"Australia","AUS","AU","National",0,NA,NA,"Other Policy Not Listed Above",NA,"The policy announces an additional support package for residential aged care providers. The package is aimed at covering the additional costs of caring for the health and wellbeing of residents during the pandemic, but depending on the needs of the aged care provider, how the funding is used will vary and can range from additional staffing, training, supporting visitations and connections to the provision of personal protective equipment.",NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","National Government,Other (Please specify in the text box)",NA,NA,NA,NA,"https://www.pm.gov.au/media/new-covid-19-payment-keep-senior-australians-residential-aged-care-safe",2020-07-29,2020-07-29 10:46:26
"241",256,"R_21hzx8bR0RRpq9kAu",2760222,"new_entry","original",NA,NA,"01/05/2020: #SeeYourGP campaign launched to urge Western Australians to maintain regular visits to their GPs.

Campaign launched due to significant fall in the number of patients attending their clinics for regular check-ups and appointments.",2020-05-01,2020-05-01,NA,"Australia","AUS","AU","Provincial",0,"WA",NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/05/Western-Australians-urged-to-stay-healthy-and-see-their-GP.aspx",2020-09-03,2020-09-03 02:30:23
"242",257,"R_2Sl6x5IuMhJ1UOIAu",5267558,"new_entry","original",NA,NA,"On May 1, the NSW State of Australia launched COVID-19 Heat Maps using de-identified NSW Heath data in order to help communities understand the numbers of people being tested, and encourage more people with symptoms to come forward for testing when they see the impact COVID-19 is having on their local area.",2020-05-01,2020-05-01,NA,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/new-covid-19-heat-maps-to-protect-communities",2020-09-07,2020-09-07 05:35:21
"243",426,"R_11cpWZsguzmD5N1Cy",1413492,"new_entry","correction",NA,NA,"27/04/2020: NT Government announced that some National Parks and reserves will reopen for camping and fishing from noon on May 1 2020. [STAGE 1]

This does not include Commonwealth-owned parks like Uluru or Kakadu National Park.",2020-04-27,2020-05-01,NA,"Australia","AUS","AU","Provincial",0,"NT",NA,"Restriction and Regulation of Government Services","Parks",NA,"This service provided by the government is provided with conditions atttached","Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",NA,NA,NA,NA,"https://www.9news.com.au/national/coronavirus-nt-northern-territory-darwin-to-reopen-parks-but-keep-pubs-cafes-closed/d9f66885-9019-42df-aa60-fb6e19a38cbd",2020-09-08,2020-09-08 08:10:27
"244",427,"R_11cpWZsguzmD5N1Cv",1413492,"new_entry","correction",NA,NA,"27/04/2020: NT Government announced that some National Parks and reserves will reopen for camping and fishing from noon on May 1 2020. [STAGE 1]

This does not include Commonwealth-owned parks like Uluru or Kakadu National Park.",2020-04-27,2020-05-01,NA,"Australia","AUS","AU","Provincial",0,"NT",NA,"Restriction and Regulation of Government Services","Other public outdoor spaces",NA,"This service provided by the government is provided with conditions atttached","Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",NA,NA,NA,NA,"https://www.9news.com.au/national/coronavirus-nt-northern-territory-darwin-to-reopen-parks-but-keep-pubs-cafes-closed/d9f66885-9019-42df-aa60-fb6e19a38cbd",2020-09-08,2020-09-08 08:10:27
"245",458,"R_d10ZPpzSalaG84FNA",2468738,"new_entry","original",NA,NA,"30/04/2020: NT Government announces roadmap to easing restrictions. From noon May 1 2020, NT will begin easing mass gathering restrictions for simple and safe outdoor activities where physical distancing can be maintained at all times. [STAGE 1]

This includes:
• Personal gatherings (including outdoor weddings and funerals)
• Playgrounds, parks and campgrounds outside biosecurity areas
• Public swimming pools, lagoons and water parks
• Outdoor sports where physical distancing can be maintained including golf, tennis and training outdoors
• Fishing, boating and sailing with other people.
• Real estate open house inspections and auctions, and gatherings in homes",2020-04-30,2020-05-01,NA,"Australia","AUS","AU","Provincial",1,"NT",NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government,Police",NA,NA,NA,NA,"https://coronavirus.nt.gov.au/updates/items/2020-04-30-the-territorys-roadmap-to-the-new-normal",2020-09-08,2020-09-08 05:01:48
"246",112,"R_cUCATDNgYES6YCtDa",578959,"new_entry","correction",NA,NA,"02/05/2020: WA begins the manufacture of up to 10,000 high quality face shields, that are locally made.

The first face shields roll off production line in Malaga today.",2020-05-02,2020-05-02,NA,"Australia","AUS","AU","Provincial",0,"WA",NA,"Health Resources","Personal Protective Equipment",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/05/McGowan-Government-secures-WA-made-face-shields-for-COVID-fight.aspx",2020-09-03,2020-09-03 02:18:54
"247",258,"R_ysBjwdvdZbYWPq9Au",3973774,"new_entry","original",NA,NA,"On 2 May 2020, the Australian Government Department of Health released a video on their YouTube channel titled ""Coronavirus: Stay at home"". The video description: ""As coronavirus continues, it is important to stay at home and help stop the spread. Catch up online with family and friends or virtually grab a drink together.""
",2020-05-02,2020-05-02,NA,"Australia","AUS","AU","National",0,NA,NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health",NA,NA,NA,NA,"https://youtu.be/8ZfWp7Zdp9M",2020-09-21,2020-09-21 16:16:40
"248",260,"R_3ssk5Y0JbS2Pcx5Au",7487898,"new_entry","original",NA,NA,"On 2 May 2020, the Australian Government Department of Health released a video on their YouTube channel titled ""Coronavirus: Help Stop the Spread"". The video description: ""Helping to stop the spread of germs is something that we can all do. Watch this video for practical tips.""
",2020-05-02,2020-05-02,NA,"Australia","AUS","AU","National",0,NA,NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health",NA,NA,NA,NA,"https://youtu.be/tU8TB6FsfyA",2020-09-16,2020-09-16 14:18:21
"249",261,"R_p0k1cqwGlaqhDMtAu",8034041,"new_entry","original",NA,NA,"On 2 May 2020, the Australian Government Department of Health released a video on their YouTube channel titled ""Coronavirus: Mental Wellbeing"". The video description: ""Maintaining good mental health during this time of great change is really important for our wellbeing. The Department of Health is closely monitoring the COVID-19 pandemic. Stay up to date with the latest information, resources and advice.""
",2020-05-02,2020-05-02,NA,"Australia","AUS","AU","National",0,NA,NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health",NA,NA,NA,NA,"https://youtu.be/zSndsHZBI34",2020-09-17,2020-09-17 09:11:57
"250",262,"R_3Mms0Ew63cqNDdpAu",8820806,"new_entry","original",NA,NA,"On 2 May 2020, the Australian Government Department of Health released a video on their YouTube channel titled ""Coronavirus: Good Hygiene Starts Here"". The video description: ""We can all help to stop the spread of the Coronavirus. This video details good hygiene practices that everyone can adopt.""",2020-05-02,2020-05-02,NA,"Australia","AUS","AU","National",0,NA,NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health",NA,NA,NA,NA,"https://youtu.be/PoHhtIwajGU",2020-09-16,2020-09-16 13:56:29
"251",459,"R_bDu6zz0FyHffuENNA",8593981,"new_entry","original",NA,NA,"On 2 May 2020, the Australian Institute of Sport “Framework for Rebooting Sport in a COVID-19 environment” outlines how sports activities will be reintroduced at all levels. Appendix B outlines the general hygiene measures for high performance/ professional sport activities.

Level A: Activity that can be conducted by a solo athlete or by pairs
where at least 1.5m can always be maintained between participants. Hygiene Measures: No sharing of exercise equipment or communal facilities. Do not share drink bottles or towels. Do not attend training if unwell (contact doctor).Spitting and clearing of nasal/respiratory secretions on ovals or other sport settings must be strongly discouraged.

Level B: as per Level A plus indoor/outdoor activity that can be conducted in small groups (not more than 10 athletes and/or other personnel in total) and with adequate spacing (not more than 1 person per 4m2). Hygiene measures: ‘Get in, train and get out’ — be prepared for training prior to arrival at venue (minimise need to use/gather in change
rooms, bathrooms). Minimise use of communal facilities with limited numbers (not more than 10 athletes and other personnel in total). Have cleaning protocols in place for equipment and facilities. No socialising or group meals. 

Level C: as per Level B plus full sporting activity that can be conducted in groups of any size including full contact (competition, tournaments,
matches). Return to full use of training facilities.",2020-05-02,2020-05-02,NA,"Australia","AUS","AU","National",1,NA,NA,"Restrictions of Mass Gatherings",NA,NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health,Provincial/State Government,Other (Please specify in the text box)",NA,NA,NA,NA,"https://www.health.gov.au/resources/publications/australian-institute-of-sport-ais-framework-for-rebooting-sport-in-a-covid-19-environment ; https://www.health.gov.au/sites/default/files/documents/2020/05/australian-institute-of-sport-ais-framework-for-rebooting-sport-in-a-covid-19-environment.pdf",2020-06-21,2020-06-21 15:52:29
"252",113,"R_2wtBfNI9aA2IS2vEi",872420,"new_entry","original",NA,NA,"09.04.2020 Australian Capital Territory to establish temporary COVID-19 Emergency Department",2020-04-09,2020-05-03,NA,"Australia","AUS","AU","Provincial",1,"ACT",NA,"Health Resources","Temporary Medical Centers",NA,NA,"Australia","One or more geographical or administrative units within one or more countries",NA,"Australian Capital Territory_Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/news-articles/temporary-covid-19-emergency-department",2020-04-24,2020-04-24 14:44:41
"253",263,"R_voUcJSgQOL7FrOxAu",8528239,"new_entry","original",NA,NA,"On 3 May 2020, the Australian Government Department of Health released a video on their YouTube channel titled ""Coronavirus: Thanks Australia"". The video thanks Australians for working together to stop the spread of coronavirus and to not forget to download the CovidSafe app. The video description: ""We want to say thank you to everyone for stepping up in these tough times. The changes to stop coronavirus aren't easy, but they're working, so keep going!""

",2020-05-03,2020-05-03,NA,"Australia","AUS","AU","National",0,NA,NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","National Government,Ministry/Department of Health",NA,NA,NA,NA,"https://youtu.be/TE6SP9UlDfI",2020-09-21,2020-09-21 15:25:02
"254",114,"R_271jXO0D2VPYWRZCo",3356576,"new_entry","correction",NA,NA,"30/04/2020: The WA government announces the establishment of four more (private) COVID-19 collection centres.

The collection centres are set to open on 4 May in the South-West (Busselton and South Bunbury) and metropolitan areas (Myaree and Osborne Park).",2020-04-30,2020-05-04,NA,"Australia","AUS","AU","Provincial",0,"WA",NA,"Health Resources","Other Health Infrastructure",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/04/Four-more-collection-centres-for-COVID-19-testing-to-be-established.aspx",2020-09-03,2020-09-03 02:20:36
"255",115,"R_1eK3Ra0l9vQ20FJDa",4737919,"new_entry","original",NA,NA,"On 5 May 2020, the Australian National Cabinet following the release of the Communicable Diseases Network Australia (CDNA) ""National Guidelines for the Prevention, Control and Public Health Management of COVID-19 Outbreaks in Correctional and Detention Facilities in Australia,"" agreed that supply of Personal Protection Equipment (PPE) to corrections facilities should be considered a priority in the context of the national supply of PPE, as additional supplies become available and if COVID-19 cases are confirmed in the sector.",2020-05-05,2020-05-05,NA,"Australia","AUS","AU","National",0,NA,NA,"Health Resources","Personal Protective Equipment",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","National Government",NA,NA,NA,NA,"https://www.pm.gov.au/media/update-coronavirus-measures-050520",2020-09-16,2020-09-16 09:09:02
"256",161,"R_PLHl2KBcsuf6fG9NA",9527194,"new_entry","correction",NA,NA,"06/05/2020: The WA Government is partnering with major resources companies to roll out COVID-19 testing among FIFO mining and resources workers who do not have symptoms.

This is an expansion of the DETECT program, which has been launched in WA schools.",2020-05-06,2020-05-06,NA,"Australia","AUS","AU","Provincial",0,"WA",NA,"Health Testing",NA,NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/05/Research-expanded-to-FIFO-workers-to-track-possible-COVID-19.aspx",2020-09-03,2020-09-03 02:06:40
"257",212,"R_1fgcJjK1fa5AVUvCj",4853241,"new_entry","original",NA,NA,"On 8 May 2020, the Australian National Cabinet met to finalise a three-step plan to gradually remove baseline restrictions and make Australia COVID-safe. The three-step plan provides a pathway for jurisdictions to move towards COVID safe communities in a way that best suits their individual circumstances. States and territories are able to move between the steps on the pathway at different times, in line with their current public health situation and local conditions.

Step 1 will focus on carefully reopening the economy, and giving Australians opportunities to return to work and social activities, including gatherings of up to 10 people, up to 5 visitors in the family home and some local and regional travel.

Step 2 builds on this with gatherings of up to 20, and more businesses reopening, including gyms, beauty services and entertainment venues like galleries and cinemas.

Step 3 will see a transition to COVID safe ways of living and working, with gatherings of up to 100 people permitted. Arrangements under step 3 will be the ‘new normal’ while the virus remains a threat. International travel and mass gatherings over 100 people will remain restricted.",2020-05-08,2020-05-08,2020-06-12,"Australia","AUS","AU","National",1,NA,NA,"New Task Force, Bureau or Administrative Configuration","Other Administrative Configurations",NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Other; please list other enforcement mechanisms in the text entry)","National Government,Provincial/State Government",NA,NA,NA,NA,"https://www.pm.gov.au/media/update-coronavirus-measures-08may20 ; https://www.pm.gov.au/sites/default/files/files/covid-safe-australia-roadmap.pdf ; https://www.pm.gov.au/sites/default/files/files/three-step-framework-covidsafe-australia.pdf",2020-07-29,2020-07-29 12:52:04
"258",264,"R_1FzSBp58e3cDI9VAu",2672224,"new_entry","original",NA,NA,"On 8 May 2020, the Prime Minister of Australia upon announcing the National Cabinet's 3-step plan to gradually remove baseline restrictions and make Australia COVID-safe, also underscored that ""each step we take needs to be underpinned by a strong commitment from all of us to:
stay 1.5 metres away from other people whenever and wherever we can; 
maintain good hand washing and cough/sneeze hygiene; stay home when we’re unwell, and getting tested if we have respiratory symptoms or a fever; download the COVIDSafe app so we can find the virus quickly, and
develop COVID safe plans for workplaces and plans. Our success depends on us making these behaviours part of our daily lives during the COVID-19 pandemic to keep us COVID safe.""",2020-05-08,2020-05-08,NA,"Australia","AUS","AU","National",0,NA,NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","National Government,Other (Please specify in the text box)",NA,NA,NA,NA,"https://www.pm.gov.au/media/update-coronavirus-measures-08may20",2020-09-16,2020-09-16 09:31:35
"259",17,"R_1oHbdnIQG1FNcohNA",5020581,"new_entry","original",NA,NA,"On 11 May, the Victorian Minister for Health extended the Declaration of a state of emergency in Victoria under section 198(7)(c) of the Public Health and Wellbeing Act 2008 (Vic). The Declaration was effective midnight on 11 May 2020.",2020-05-11,2020-05-11,2020-05-31,"Australia","AUS","AU","Provincial",1,"Vic",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Victoria",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.dhhs.vic.gov.au/sites/default/files/documents/202010/Extension%20of%20Declaration%20of%20State%20of%20Emergency%2011%20October%202020.pdf",2020-11-24,2020-11-24 01:47:34
"260",265,"R_10x8d1FsC0J28csAu",6285196,"new_entry","correction",NA,NA,"11/05/2020: The WA Department of Health launched a new COVID-19 dashboard.

The dashboard allows members of the public to track WA's current COVID-19 curve and stay up-to-date with other local COVID-19 information. Purpose: motivate Western Australians to remain vigilant about social distancing and personal hygiene.
",2020-05-11,2020-05-11,NA,"Australia","AUS","AU","Provincial",0,"WA",NA,"Public Awareness Measures","Disseminating information related to COVID-19 to the public that is reliable and factually accurate",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health",NA,NA,NA,NA,"https://ww2.health.wa.gov.au/Media-releases/2020/Dashboard-puts-local-COVID-data-within-easy-reach",2020-09-03,2020-09-03 02:04:42
"261",194,"R_2f1zlXk7RBCLAWbNA",2586418,"new_entry","original",NA,NA,"The Victorian Government is directing all Victorians to stay at home to slow the spread of coronavirus (COVID-19). These new arrangements came into effect at 11.59pm on Tuesday, 12 May.
You can now:

1. Have family and friends visit you at home – with up to five visitors allowed at your home at one time.
2. Gatherings of people for the purposes of non-contact sport and recreation in public settings, such as National, State and public parks – with groups of up to ten being allowed to gather.
3. Small gatherings of up to 10 people at some indoor facilities such as places of worship and community centres – along with those required to run the facilities.  The four-square metre rule applies in these settings.",2020-05-28,2020-05-12,2020-07-31,"Australia","AUS","AU","Provincial",0,"Vic",NA,"Lockdown",NA,NA,NA,"Australia",NA,NA,"Victoria",NA,NA,NA,NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","Ministry/Department of Health",NA,NA,NA,NA,"https://web.archive.org/web/20200528215628/https://www.dhhs.vic.gov.au/stay-home-restrictions-coronavirus",2020-09-16,2020-09-16 01:56:12
