"","X1","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"264",123,"R_1dtdVH43G4RVVwsCc",1506621,"new_entry","original",NA,NA,"On April 1, the Premier of NSW, Australia, launched the Emergency Supplies portal for companies to offer to build parts or supply urgently needed items during the COVID-19 crisis including hand sanitiser, handwash soap, gloves, cleaning products, protective clothing, masks, eyewear and paper products.",2020-04-01,2020-04-01,2020-12-31,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Masks",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",54.6201562238332,52.2097128192443,50.1827497536626,69,"https://www.nsw.gov.au/news/locals-to-fill-medical-supply-chain ; https://www.tenders.nsw.gov.au/?event=public.scheme.showArchived&RFTUUID=DE449E37-03D9-9555-E68A9DE1EBD8689A",2020-09-07,2020-09-07 05:20:58
"265",124,"R_1dtdVH43G4RVVwsDb",1506621,"new_entry","original",NA,NA,"On April 1, the Premier of NSW, Australia, launched the Emergency Supplies portal for companies to offer to build parts or supply urgently needed items during the COVID-19 crisis including hand sanitiser, handwash soap, gloves, cleaning products, protective clothing, masks, eyewear and paper products.",2020-04-01,2020-04-01,2020-12-31,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Personal Protective Equipment",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",54.6201562238332,52.2097128192443,50.1827497536626,69,"https://www.nsw.gov.au/news/locals-to-fill-medical-supply-chain ; https://www.tenders.nsw.gov.au/?event=public.scheme.showArchived&RFTUUID=DE449E37-03D9-9555-E68A9DE1EBD8689A",2020-09-07,2020-09-07 05:20:58
"266",125,"R_1dtdVH43G4RVVwsBh",1506621,"new_entry","original",NA,NA,"On April 1, the Premier of NSW, Australia, launched the Emergency Supplies portal for companies to offer to build parts or supply urgently needed items during the COVID-19 crisis including hand sanitiser, handwash soap, gloves, cleaning products, protective clothing, masks, eyewear and paper products.",2020-04-01,2020-04-01,2020-12-31,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Hand Sanitizer",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",54.6201562238332,52.2097128192443,50.1827497536626,69,"https://www.nsw.gov.au/news/locals-to-fill-medical-supply-chain ; https://www.tenders.nsw.gov.au/?event=public.scheme.showArchived&RFTUUID=DE449E37-03D9-9555-E68A9DE1EBD8689A",2020-09-07,2020-09-07 05:20:58
"267",126,"R_1dtdVH43G4RVVwsCq",1506621,"new_entry","original",NA,NA,"On April 1, the Premier of NSW, Australia, launched the Emergency Supplies portal for companies to offer to build parts or supply urgently needed items during the COVID-19 crisis including hand sanitiser, handwash soap, gloves, cleaning products, protective clothing, masks, eyewear and paper products.",2020-04-01,2020-04-01,2020-12-31,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Other Health Materials",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",54.6201562238332,52.2097128192443,50.1827497536626,69,"https://www.nsw.gov.au/news/locals-to-fill-medical-supply-chain ; https://www.tenders.nsw.gov.au/?event=public.scheme.showArchived&RFTUUID=DE449E37-03D9-9555-E68A9DE1EBD8689A",2020-09-07,2020-09-07 05:20:58
"268",127,"R_XR4e8DRx4POPqqlEq",7743475,"new_entry","original",NA,NA,"On April 1 2020, the NSW Government of Australia implemented the Environmental Planning and Assessment (COVID-19 Development—Health Services Facilities) Order 2020 which authorises without any approval under the EPA Act:

- a change of use of a building or place to a health services facility;
- a change of use of an existing health services facility to another health services facility; and
- the construction or installation of a temporary structure, and a temporary alteration or addition to a building or work for purpose of a health services facility,
- extends the construction hours in respect of construction of a health services facility by or on behalf of a public authority.",2020-04-01,2020-04-01,NA,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Unspecified Health Infrastructure",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",54.6201562238332,52.2097128192443,50.1827497536626,69,"https://gazette.legislation.nsw.gov.au/so/download.w3p?id=Gazette_2020_2020-66.pdf",2020-09-26,2020-09-26 06:17:34
"269",128,"R_3j7Etd5w7lQLJhuCc",1506621,"update","original","End of Policy",NA,"On April 1, the Premier of NSW, Australia, launched the Emergency Supplies portal for companies to offer to build parts or supply urgently needed items during the COVID-19 crisis including hand sanitiser, handwash soap, gloves, cleaning products, protective clothing, masks, eyewear and paper products. UPDATE: As of July 21, intake through the Emergency Supplies Portal has been closed. ""The NSW Government received nearly 2000 responses to the Premier’s call for local manufacturers to supply PPE to address our whole-of-government needs. We’re confident we have now secured adequate stocks of PPE to meet our medium-term needs.  Intake on the portal has now closed.""",2020-04-01,2020-04-01,2020-12-31,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Masks",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",54.6201562238332,52.2097128192443,50.1827497536626,69,NA,2020-09-07,2020-09-07 05:27:21
"270",129,"R_3j7Etd5w7lQLJhuDb",1506621,"update","original","End of Policy",NA,"On April 1, the Premier of NSW, Australia, launched the Emergency Supplies portal for companies to offer to build parts or supply urgently needed items during the COVID-19 crisis including hand sanitiser, handwash soap, gloves, cleaning products, protective clothing, masks, eyewear and paper products. UPDATE: As of July 21, intake through the Emergency Supplies Portal has been closed. ""The NSW Government received nearly 2000 responses to the Premier’s call for local manufacturers to supply PPE to address our whole-of-government needs. We’re confident we have now secured adequate stocks of PPE to meet our medium-term needs.  Intake on the portal has now closed.""",2020-04-01,2020-04-01,2020-12-31,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Personal Protective Equipment",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",54.6201562238332,52.2097128192443,50.1827497536626,69,NA,2020-09-07,2020-09-07 05:27:21
"271",130,"R_3j7Etd5w7lQLJhuBh",1506621,"update","original","End of Policy",NA,"On April 1, the Premier of NSW, Australia, launched the Emergency Supplies portal for companies to offer to build parts or supply urgently needed items during the COVID-19 crisis including hand sanitiser, handwash soap, gloves, cleaning products, protective clothing, masks, eyewear and paper products. UPDATE: As of July 21, intake through the Emergency Supplies Portal has been closed. ""The NSW Government received nearly 2000 responses to the Premier’s call for local manufacturers to supply PPE to address our whole-of-government needs. We’re confident we have now secured adequate stocks of PPE to meet our medium-term needs.  Intake on the portal has now closed.""",2020-04-01,2020-04-01,2020-12-31,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Hand Sanitizer",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",54.6201562238332,52.2097128192443,50.1827497536626,69,NA,2020-09-07,2020-09-07 05:27:21
"272",131,"R_3j7Etd5w7lQLJhuCq",1506621,"update","original","End of Policy",NA,"On April 1, the Premier of NSW, Australia, launched the Emergency Supplies portal for companies to offer to build parts or supply urgently needed items during the COVID-19 crisis including hand sanitiser, handwash soap, gloves, cleaning products, protective clothing, masks, eyewear and paper products. UPDATE: As of July 21, intake through the Emergency Supplies Portal has been closed. ""The NSW Government received nearly 2000 responses to the Premier’s call for local manufacturers to supply PPE to address our whole-of-government needs. We’re confident we have now secured adequate stocks of PPE to meet our medium-term needs.  Intake on the portal has now closed.""",2020-04-01,2020-04-01,2020-12-31,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Other Health Materials",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",54.6201562238332,52.2097128192443,50.1827497536626,69,NA,2020-09-07,2020-09-07 05:27:21
"273",626,"R_3qpW6Pa3IlHR85qCu",1885837,"new_entry","original",NA,NA,"08/04/2020: NT Correctional Services has suspended visits and activities to protect prisoners and the broader community. All professional visits including legal support services suspended from Wednesday 1 April 2020.",2020-03-25,2020-04-01,2020-06-05,"Australia","AUS","AU","Provincial",1,"Northern Territory",NA,"Restrictions of Mass Gatherings","Other mass gatherings not specified above restricted",NA,NA,"Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",54.6201562238332,52.2097128192443,50.1827497536626,69,"https://coronavirus.nt.gov.au/updates/items/2020-04-08-measures-to-protect-prisoners",2020-10-27,2020-10-27 12:59:38
"274",627,"R_1hW24CyhwUa4pg4Cu",1885837,"update","original","End of Policy",NA,"08/04/2020: NT Correctional Services has suspended visits and activities to protect prisoners and the broader community. All professional visits including legal support services suspended from Wednesday 1 April 2020.",2020-03-25,2020-04-01,2020-06-05,"Australia","AUS","AU","Provincial",0,"Northern Territory",NA,"Restrictions of Mass Gatherings","Other mass gatherings not specified above restricted",NA,NA,"Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",54.6201562238332,52.2097128192443,50.1827497536626,69,NA,2020-10-27,2020-10-27 13:38:05
"275",674,"R_9uAXN10jFFRqj8lNA",1199229,"update","original",NA,NA,"01.04.2020: Tasmania prohibits all personal visits to Tasmanian hospitals",2020-04-01,2020-04-01,NA,"Australia","AUS","AU","Provincial",1,"Tasmania",NA,"Social Distancing",NA,NA,NA,"Australia",NA,NA,"Tasmania",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",54.6201562238332,52.2097128192443,50.1827497536626,69,"https://www.coronavirus.tas.gov.au/media-releases/strict-covid-19-measures-in-place-for-tasmanian-prisons",2020-04-05,2020-04-05 17:18:29
"276",37,"R_BPmJGIOPQtFpNgBNA",8782298,"update","original","Change of Policy","Strengthening","Public Health Emergency has been declared in the Australian Capital Territory by the Minister for Health Rachel Stephen-Smith MLA, effective Monday 16 March 2020.",2020-04-01,2020-04-02,2021-02-17,"Australia","AUS","AU","Provincial",0,"Australian Capital Territory",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",54.9579367773844,52.2488600898535,50.0068033895288,71,NA,2020-12-02,2020-12-02 13:20:00
"277",201,"R_2zUavsyVwuYLKIONA",277619,"new_entry","original",NA,NA,"01.04.2020: COVID-19 testing criteria to be expanded in WA",2020-04-01,2020-04-02,NA,"Australia","AUS","AU","Provincial",1,"Western Australia",NA,"Health Testing",NA,NA,NA,"Australia","One or more geographical or administrative units within one or more countries",NA,"Western Australia_Western Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",54.9579367773844,52.2488600898535,50.0068033895288,71,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/04/COVID-19-testing-criteria-to-be-expanded-in-WA.aspx",2020-04-06,2020-04-06 10:46:19
"278",260,"R_cvFaYOdbuF9KTPXNA",1257816,"new_entry","original",NA,NA,"02.04.2020: The Australian Capital Territory Government will build a temporary COVID-19 Emergency Department",2020-04-02,2020-04-02,NA,"Australia","AUS","AU","Provincial",1,"Australian Capital Territory",NA,"New Task Force, Bureau or Administrative Configuration",NA,NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",54.9579367773844,52.2488600898535,50.0068033895288,71,"https://www.covid19.act.gov.au/news-articles/temporary-covid-19-emergency-dept",2020-04-24,2020-04-24 13:47:07
"279",132,"R_1pF3HGjss78JEmQEr",1714095,"new_entry","original",NA,NA,"On 3rd of April, Tasmania announces to invest 5 Mio. $ to support Tasmanian GPs and pharmacies",2020-04-03,2020-04-03,NA,"Australia","AUS","AU","Provincial",1,"Tasmania",NA,"Health Resources","Unspecified Health Materials",NA,NA,"Australia","One or more geographical or administrative units within one or more countries",NA,"Tasmania_Tasmania",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Voluntary/Recommended but No Penalties","Provincial/State Government",54.5190427627318,52.2779696166558,50.294124526545,69,"https://www.coronavirus.tas.gov.au/media-releases/government-backs-tasmanian-gps-and-pharmacies",2020-04-06,2020-04-06 08:07:06
"280",261,"R_278qZ8tkvsrZQGaNA",8273738,"new_entry","original",NA,NA,"On April 4, the Tasmanian Government (province of Australia) announced a new senior position within the Health Emergency Coordination Centre has commenced to secure supplies of Person Protection Equipment",2020-04-03,2020-04-03,NA,"Australia","AUS","AU","Provincial",1,"Tasmania",NA,"New Task Force, Bureau or Administrative Configuration",NA,NA,NA,"Australia",NA,NA,"Tasmania",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",54.5190427627318,52.2779696166558,50.294124526545,69,"https://www.coronavirus.tas.gov.au/media-releases/more-ppe-heading-to-tasmania",2020-04-06,2020-04-06 08:13:25
"281",628,"R_3L12jp4jR29YRRnAj",6563526,"new_entry","original",NA,NA,"On 3 April 2020, the Australian National Cabinet met again and determined that churches and other places of worship, will be considered places of work. Therefore, services may be conducted and live streamed providing only essential staff are present, the venue/facility remains closed to the public, and social distancing principles are adhered to.

Any church wishing to conduct religious services, including Easter services, must use the minimum number of participants required to deliver and live stream the service, which may include a priest, attendants, organist, videographer and sound recordist.",2020-04-03,2020-04-03,NA,"Australia","AUS","AU","National",1,NA,NA,"Restrictions of Mass Gatherings","Attendance at religious services restricted (e.g. mosque/church closings)",NA,NA,"Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","National Government,Provincial/State Government,Police",54.5190427627318,52.2779696166558,50.294124526545,69,"https://www.pm.gov.au/media/update-coronavirus-measures-030420",2020-06-06,2020-06-06 17:14:33
"282",38,"R_1LANKimgYIBv3eBNA",8782298,"update","original","Change of Policy","Strengthening","Public Health Emergency has been declared in the Australian Capital Territory by the Minister for Health Rachel Stephen-Smith MLA, effective Monday 16 March 2020.",2020-04-03,2020-04-04,2021-02-17,"Australia","AUS","AU","Provincial",0,"Australian Capital Territory",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",54.9303143390889,52.2096259611227,49.9826080425912,66,NA,2020-12-02,2020-12-02 13:22:27
"283",133,"R_1ibal51EBt51Y7gBp",4435519,"new_entry","original",NA,NA,"04.04.2020 South Australia Health enters an agreement with the Privat Health Sector to provide more hospital beds for public patients across the state",2020-04-04,2020-04-04,NA,"Australia","AUS","AU","Provincial",1,"South Australia",NA,"Health Resources","Hospitals",NA,NA,"Australia","One or more geographical or administrative units within one or more countries",NA,"South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Voluntary/Recommended but No Penalties","Provincial/State Government",54.9303143390889,52.2096259611227,49.9826080425912,66,"https://www.abc.net.au/news/2020-04-04/sa-health-in-coronavirus-deal-with-private-sector/12121858",2020-04-04,2020-04-04 20:13:01
"284",6,"R_3hroVQNuVMht1SmDf",4610550,"new_entry","original",NA,NA,"On 2 April 2020, the Australian Government announced that from 6 April 2020, the ""Government will pay 50 per cent of the sector’s fee revenue up to the existing hourly rate cap based on a point in time before parents started withdrawing their children in large numbers, but only so long as services remain open and do not charge families for care.""

The plan provides funding certainty to early childhood education and care services at a time where enrolments and attendance are highly unpredictable.

Until the payments arrive, the Government is allowing services to waive gap fees for families who keep their children home, and families will be able to use the 20 extra absence days the government has funded for coronavirus related reasons without giving up their place in a child care centre.",2020-04-02,2020-04-06,2020-07-12,"Australia","AUS","AU","National",1,NA,NA,"Closure and Regulation of Schools","Preschool or childcare facilities (generally for children ages 5 and below)",NA,"Preschool or childcare facilities allowed to open with no conditions","Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Other; please list other enforcement mechanisms in the text entry)","National Government,Other (Please specify in the text box)",55.7685618707787,52.1844846780447,49.4801287702147,65,"https://www.pm.gov.au/media/early-childhood-education-and-care-relief-package ; https://www.legislation.gov.au/Details/F2020L00406 ; https://www.legislation.gov.au/Details/F2020L00406/Explanatory%20Statement/Text ; https://www.dese.gov.au/covid-19/childcare/childcare-faq",2020-06-08,2020-06-08 09:07:19
"285",7,"R_24odGRmv49nFCH4Df",4610550,"update","original","Change of Policy","Strengthening","On 2 April 2020, the Australian Government announced that from 6 April 2020, the ""Government will pay 50 per cent of the sector’s fee revenue up to the existing hourly rate cap based on a point in time before parents started withdrawing their children in large numbers, but only so long as services remain open and do not charge families for care.""

The plan provides funding certainty to early childhood education and care services at a time where enrolments and attendance are highly unpredictable.

Until the payments arrive, the Government is allowing services to waive gap fees for families who keep their children home, and families will be able to use the 20 extra absence days the government has funded for coronavirus related reasons without giving up their place in a child care centre.

The Early Childhood Education and Care Relief Package was originally set to terminate on 30 June 2020, but it has been extended until 12 July 2020",2020-04-02,2020-04-06,2020-07-12,"Australia","AUS","AU","National",0,NA,NA,"Closure and Regulation of Schools","Preschool or childcare facilities (generally for children ages 5 and below)",NA,"Preschool or childcare facilities allowed to open with no conditions","Australia",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Other; please list other enforcement mechanisms in the text entry)","National Government,Other (Please specify in the text box)",55.7685618707787,52.1844846780447,49.4801287702147,65,"NA ; https://www.legislation.gov.au/Details/F2020L00406 ; Australian Government Federal Register of Legislation ; Child Care Subsidy Amendment (Coronavirus Response Measures No. 2) Minister’s Rules 2020 ; https://www.legislation.gov.au/Details/F2020L00406/Explanatory%20Statement/Text ; https://www.dese.gov.au/covid-19/childcare/childcare-faq ; https://www.dese.gov.au/covid-19/childcare",2020-06-08,2020-06-08 09:24:38
"286",39,"R_3oT7NFTXMbzR79fNA",8782298,"update","original","Change of Policy","Strengthening","Public Health Emergency has been declared in the Australian Capital Territory by the Minister for Health Rachel Stephen-Smith MLA, effective Monday 16 March 2020.",2020-04-05,2020-04-06,2021-02-17,"Australia","AUS","AU","Provincial",0,"Australian Capital Territory",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",55.7685618707787,52.1844846780447,49.4801287702147,65,NA,2020-12-02,2020-12-02 13:25:03
"287",262,"R_uwB4gliUfbibTXzCg",8097258,"new_entry","original",NA,NA,"On 06 April, the NSW Premier of Australia announced the creation of a new NSW Government agency, Resilience NSW, which will drive world-leading disaster preparedness and recovery approach for the NSW community. It ensures that communities devastated from drought, bushfires, and now COVID-19 can get help in rebuilding and recovery.",2020-04-06,2020-04-06,NA,"Australia","AUS","AU","Provincial",1,"New South Wales",NA,"New Task Force, Bureau or Administrative Configuration","New Task Force or Bureau (i.e. establishment of a temporary body)",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",55.7685618707787,52.1844846780447,49.4801287702147,65,"https://www.nsw.gov.au/media-releases/rfs-commissioner-fitzsimmons-to-lead-new-resilience-nsw-agency",2020-09-02,2020-09-02 04:46:04
"288",134,"R_2zzS0QzJXc8XMcHEx",447804,"new_entry","original",NA,NA,"On 07 April 2020, the NSW Government allocated $100 million to support the Healthcare Workers and the Healthcare System. This includes:

1. $58 million to fund out-of-home accommodation of healthcare workers.
2. $28 million for medical research and vaccine trials
3. $11 million to commercialise research products and boost domestic supply chains.
4. $10 million to promote pilot projects to produce ventilators and other critical medical equipment locally.",2020-04-07,2020-04-07,NA,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Ventilators",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",55.6231357353541,52.1638794884384,49.0057259789419,63,"https://www.nsw.gov.au/media-releases/100m-support-for-health-workers-to-fight-covid-19",2020-09-02,2020-09-02 05:09:14
"289",135,"R_2zzS0QzJXc8XMcHEw",447804,"new_entry","original",NA,NA,"On 07 April 2020, the NSW Government allocated $100 million to support the Healthcare Workers and the Healthcare System. This includes:

1. $58 million to fund out-of-home accommodation of healthcare workers.
2. $28 million for medical research and vaccine trials
3. $11 million to commercialise research products and boost domestic supply chains.
4. $10 million to promote pilot projects to produce ventilators and other critical medical equipment locally.",2020-04-07,2020-04-07,NA,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Vaccines",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",55.6231357353541,52.1638794884384,49.0057259789419,63,"https://www.nsw.gov.au/media-releases/100m-support-for-health-workers-to-fight-covid-19",2020-09-02,2020-09-02 05:09:14
"290",136,"R_2zzS0QzJXc8XMcHCq",447804,"new_entry","original",NA,NA,"On 07 April 2020, the NSW Government allocated $100 million to support the Healthcare Workers and the Healthcare System. This includes:

1. $58 million to fund out-of-home accommodation of healthcare workers.
2. $28 million for medical research and vaccine trials
3. $11 million to commercialise research products and boost domestic supply chains.
4. $10 million to promote pilot projects to produce ventilators and other critical medical equipment locally.",2020-04-07,2020-04-07,NA,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Other Health Materials",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",55.6231357353541,52.1638794884384,49.0057259789419,63,"https://www.nsw.gov.au/media-releases/100m-support-for-health-workers-to-fight-covid-19",2020-09-02,2020-09-02 05:09:14
"291",137,"R_2zzS0QzJXc8XMcHEs",447804,"new_entry","original",NA,NA,"On 07 April 2020, the NSW Government allocated $100 million to support the Healthcare Workers and the Healthcare System. This includes:

1. $58 million to fund out-of-home accommodation of healthcare workers.
2. $28 million for medical research and vaccine trials
3. $11 million to commercialise research products and boost domestic supply chains.
4. $10 million to promote pilot projects to produce ventilators and other critical medical equipment locally.",2020-04-07,2020-04-07,NA,"Australia","AUS","AU","Provincial",0,"New South Wales",NA,"Health Resources","Unspecified Health Staff",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",55.6231357353541,52.1638794884384,49.0057259789419,63,"https://www.nsw.gov.au/media-releases/100m-support-for-health-workers-to-fight-covid-19",2020-09-02,2020-09-02 05:09:14
"292",40,"R_25tOhqKtQgYmMHyNA",8782298,"update","original",NA,"Strengthening","08.04.2020: the Australian Capital Territory government extends the Public health emergency status until July 7, 2020.",2020-04-08,2020-04-08,2021-02-17,"Australia","AUS","AU","Provincial",0,"Australian Capital Territory",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",56.0739873926353,52.2071232436023,48.9303956587891,68,"https://www.covid19.act.gov.au/news-articles/public-health-emergency-extension",2020-04-24,2020-04-24 13:57:50
"293",138,"R_O8YWo7GoFpGjoc1Cq",5266354,"new_entry","original",NA,NA,"08.04.2020 South Australia to provide free influenza vaccinations for residents of the province.",2020-04-08,2020-04-08,NA,"Australia","AUS","AU","Provincial",1,"South Australia",NA,"Health Resources","Other Health Materials",NA,NA,"Australia","One or more geographical or administrative units within one or more countries",NA,"South Australia_South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",56.0739873926353,52.2071232436023,48.9303956587891,68,"https://www.covid-19.sa.gov.au/latest-news/2020-flu-vaccine-available",2020-04-24,2020-04-24 15:20:48
"294",263,"R_1lgggM0KhZtoCKuNA",2057199,"new_entry","original",NA,NA,"08.04.2020: The Australian Capital Territory Government has established a new helpline for COVID-19-related enquiries",2020-04-08,2020-04-08,NA,"Australia","AUS","AU","Provincial",1,"Australian Capital Territory",NA,"New Task Force, Bureau or Administrative Configuration",NA,NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",56.0739873926353,52.2071232436023,48.9303956587891,68,"https://www.covid19.act.gov.au/news-articles/new-covid-19-helpline-for-canberrans",2020-04-24,2020-04-24 13:53:53
"295",202,"R_aeIloLn1LuvaPLzNA",277619,"update","original",NA,"Strengthening","08.04.2020 Western Australia extends testing criteria to all patients showing either fewer or acute respiratory infection",2020-04-08,2020-04-09,NA,"Australia","AUS","AU","Provincial",0,"Western Australia",NA,"Health Testing",NA,NA,NA,"Australia","One or more geographical or administrative units within one or more countries",NA,"Western Australia_Western Australia",NA,NA,"All (Travelers + Residents)",NA,"Not Applicable","Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",56.2524830492391,52.3091229503053,48.4814180251467,69,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/04/COVID-19-testing-criteria-further-expanded-in-Western-Australia.aspx",2020-04-24,2020-04-24 15:57:19
"296",238,"R_30eFsAWfIu2z2vYNA",2127791,"new_entry","original",NA,NA,"On 9 April 2020, the Australian Prime Minister Scott Morrison shared an Easter Message in which he urged Australians to stay at home this Easter. ""Don't travel. Don't go away."" 

What Australians can do and cannot do during Easter will depend on the restrictions created by individual states and territories.",2020-04-09,2020-04-09,2020-04-09,"Australia","AUS","AU","National",0,NA,NA,"Lockdown",NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Other (Please specify in the text box)",56.2524830492391,52.3091229503053,48.4814180251467,69,"https://www.pm.gov.au/media/prime-minister-easter-message",2020-09-08,2020-09-08 10:05:26
